GEOID,NAME,variable,estimate,moe,year,label,concept,func_label
19,Iowa,B19126_007,36585,2940,2011,"Estimate!!Median family income in the past 12 months (in 2011 inflation-adjusted dollars)!!Other family!!Male householder, no wife present!!With own children under 18 years",NA,With own children under 18 years
19,Iowa,B19126_010,24598,1303,2011,"Estimate!!Median family income in the past 12 months (in 2011 inflation-adjusted dollars)!!Other family!!Female householder, no husband present!!With own children under 18 years",NA,With own children under 18 years
19,Iowa,B19126_001,64122,918,2012,Estimate!!Median family income in the past 12 months (in 2012 inflation-adjusted dollars)!!Total,MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,Total
19,Iowa,B19126_003,79339,1514,2012,Estimate!!Median family income in the past 12 months (in 2012 inflation-adjusted dollars)!!Married-couple family!!With own children under 18 years,MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,With own children under 18 years
19,Iowa,B19126_007,36200,3350,2012,"Estimate!!Median family income in the past 12 months (in 2012 inflation-adjusted dollars)!!Other family!!Male householder, no wife present!!With own children under 18 years",MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,With own children under 18 years
19,Iowa,B19126_010,24102,1507,2012,"Estimate!!Median family income in the past 12 months (in 2012 inflation-adjusted dollars)!!Other family!!Female householder, no husband present!!With own children under 18 years",MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,With own children under 18 years
19,Iowa,B19126_001,66684,794,2013,Estimate!!Median family income in the past 12 months (in 2013 inflation-adjusted dollars)!!Total,MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2013 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,Total
19,Iowa,B19126_003,84230,1648,2013,Estimate!!Median family income in the past 12 months (in 2013 inflation-adjusted dollars)!!Married-couple family!!With own children under 18 years,MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2013 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,With own children under 18 years
19,Iowa,B19126_007,39785,3706,2013,"Estimate!!Median family income in the past 12 months (in 2013 inflation-adjusted dollars)!!Other family!!Male householder, no wife present!!With own children under 18 years",MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2013 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,With own children under 18 years
19,Iowa,B19126_010,23167,1211,2013,"Estimate!!Median family income in the past 12 months (in 2013 inflation-adjusted dollars)!!Other family!!Female householder, no husband present!!With own children under 18 years",MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2013 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,With own children under 18 years
19,Iowa,B19126_001,67771,1010,2014,Estimate!!Median family income in the past 12 months (in 2014 Inflation-adjusted dollars)!!Total,MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2014 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,Total
19,Iowa,B19126_003,84783,1712,2014,Estimate!!Median family income in the past 12 months (in 2014 Inflation-adjusted dollars)!!Married-couple family!!With own children under 18 years,MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2014 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,With own children under 18 years
19,Iowa,B19126_007,41874,1420,2014,"Estimate!!Median family income in the past 12 months (in 2014 Inflation-adjusted dollars)!!Other family!!Male householder, no wife present!!With own children under 18 years",MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2014 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,With own children under 18 years
19,Iowa,B19126_010,24335,1738,2014,"Estimate!!Median family income in the past 12 months (in 2014 Inflation-adjusted dollars)!!Other family!!Female householder, no husband present!!With own children under 18 years",MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2014 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,With own children under 18 years
19,Iowa,B19126_001,69382,1111,2015,Estimate!!Median family income in the past 12 months (in 2015 Inflation-adjusted dollars)!!Total,MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2015 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,Total
19,Iowa,B19126_003,87109,1465,2015,Estimate!!Median family income in the past 12 months (in 2015 Inflation-adjusted dollars)!!Married-couple family!!With own children of the householder under 18 years,MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2015 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,With own children of the householder under 18 years
19,Iowa,B19126_007,40122,3228,2015,"Estimate!!Median family income in the past 12 months (in 2015 Inflation-adjusted dollars)!!Other family!!Male householder, no wife present!!With own children of the householder under 18 years",MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2015 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,With own children of the householder under 18 years
19,Iowa,B19126_010,25206,1300,2015,"Estimate!!Median family income in the past 12 months (in 2015 Inflation-adjusted dollars)!!Other family!!Female householder, no husband present!!With own children of the householder under 18 years",MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2015 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,With own children of the householder under 18 years
19,Iowa,B19126_001,72351,954,2016,Estimate!!Median family income in the past 12 months (in 2016 inflation-adjusted dollars)!!Total,MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,Total
19,Iowa,B19126_003,91935,1476,2016,Estimate!!Median family income in the past 12 months (in 2016 inflation-adjusted dollars)!!Married-couple family!!With own children of the householder under 18 years,MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,With own children of the householder under 18 years
19,Iowa,B19126_007,41829,1300,2016,"Estimate!!Median family income in the past 12 months (in 2016 inflation-adjusted dollars)!!Other family!!Male householder, no wife present!!With own children of the householder under 18 years",MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,With own children of the householder under 18 years
19,Iowa,B19126_010,26532,1079,2016,"Estimate!!Median family income in the past 12 months (in 2016 inflation-adjusted dollars)!!Other family!!Female householder, no husband present!!With own children of the householder under 18 years",MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,With own children of the householder under 18 years
19,Iowa,B19126_001,75076,976,2017,Estimate!!Median family income in the past 12 months (in 2017 inflation-adjusted dollars)!!Total,MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,Total
19,Iowa,B19126_003,94591,1896,2017,Estimate!!Median family income in the past 12 months (in 2017 inflation-adjusted dollars)!!Married-couple family!!With own children of the householder under 18 years,MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,With own children of the householder under 18 years
19,Iowa,B19126_007,43368,3147,2017,"Estimate!!Median family income in the past 12 months (in 2017 inflation-adjusted dollars)!!Other family!!Male householder, no wife present!!With own children of the householder under 18 years",MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,With own children of the householder under 18 years
19,Iowa,B19126_010,28924,2562,2017,"Estimate!!Median family income in the past 12 months (in 2017 inflation-adjusted dollars)!!Other family!!Female householder, no husband present!!With own children of the householder under 18 years",MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,With own children of the householder under 18 years
19,Iowa,B19126_001,76068,911,2018,Estimate!!Median family income in the past 12 months (in 2018 inflation-adjusted dollars) --!!Total,MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2018 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,Total
19,Iowa,B19126_003,97993,1651,2018,Estimate!!Median family income in the past 12 months (in 2018 inflation-adjusted dollars) --!!Married-couple family --!!With own children of the householder under 18 years,MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2018 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,With own children of the householder under 18 years
19,Iowa,B19126_007,45828,1981,2018,"Estimate!!Median family income in the past 12 months (in 2018 inflation-adjusted dollars) --!!Other family --!!Male householder, no wife present --!!With own children of the householder under 18 years",MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2018 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,With own children of the householder under 18 years
19,Iowa,B19126_010,28610,2226,2018,"Estimate!!Median family income in the past 12 months (in 2018 inflation-adjusted dollars) --!!Other family --!!Female householder, no husband present --!!With own children of the householder under 18 years",MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2018 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,With own children of the householder under 18 years
19,Iowa,B19126_001,78152,1190,2019,Estimate!!Median family income in the past 12 months (in 2019 inflation-adjusted dollars) --!!Total:,MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,Total:
19,Iowa,B19126_003,99915,1764,2019,Estimate!!Median family income in the past 12 months (in 2019 inflation-adjusted dollars) --!!Total:!!Married-couple family --!!Total!!With own children of the householder under 18 years,MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,With own children of the householder under 18 years
19,Iowa,B19126_007,46364,1494,2019,"Estimate!!Median family income in the past 12 months (in 2019 inflation-adjusted dollars) --!!Total:!!Other family --!!Total!!Male householder, no spouse present --!!Total!!With own children of the householder under 18 years",MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,With own children of the householder under 18 years
19,Iowa,B19126_010,31313,1383,2019,"Estimate!!Median family income in the past 12 months (in 2019 inflation-adjusted dollars) --!!Total:!!Other family --!!Total!!Female householder, no spouse present --!!Total!!With own children of the householder under 18 years",MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) BY FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS,With own children of the householder under 18 years
