GEOID,NAME,variable,estimate,moe,year,label,concept,func_label
19,Iowa,B15001_014,48909,2863,2009,"Estimate!!Total!!Male!!25 to 34 years!!High school graduate, GED, or alternative",SEX BY AGE BY EDUCATIONAL ATTAINMENT FOR THE POPULATION 18 YEARS AND OVER,"High school graduate, GED, or alternative"
19,Iowa,B15001_015,45527,3501,2009,"Estimate!!Total!!Male!!25 to 34 years!!Some college, no degree",SEX BY AGE BY EDUCATIONAL ATTAINMENT FOR THE POPULATION 18 YEARS AND OVER,"Some college, no degree"
19,Iowa,B15001_016,26079,2161,2009,Estimate!!Total!!Male!!25 to 34 years!!Associate's degree,SEX BY AGE BY EDUCATIONAL ATTAINMENT FOR THE POPULATION 18 YEARS AND OVER,Associate's degree
19,Iowa,B15001_017,41366,2838,2009,Estimate!!Total!!Male!!25 to 34 years!!Bachelor's degree,SEX BY AGE BY EDUCATIONAL ATTAINMENT FOR THE POPULATION 18 YEARS AND OVER,Bachelor's degree
19,Iowa,B15001_018,10890,1609,2009,Estimate!!Total!!Male!!25 to 34 years!!Graduate or professional degree,SEX BY AGE BY EDUCATIONAL ATTAINMENT FOR THE POPULATION 18 YEARS AND OVER,Graduate or professional degree
19,Iowa,B15001_019,185711,1923,2009,Estimate!!Total!!Male!!35 to 44 years,SEX BY AGE BY EDUCATIONAL ATTAINMENT FOR THE POPULATION 18 YEARS AND OVER,35 to 44 years
19,Iowa,B15001_020,5361,1214,2009,Estimate!!Total!!Male!!35 to 44 years!!Less than 9th grade,SEX BY AGE BY EDUCATIONAL ATTAINMENT FOR THE POPULATION 18 YEARS AND OVER,Less than 9th grade
19,Iowa,B15001_021,9622,1335,2009,"Estimate!!Total!!Male!!35 to 44 years!!9th to 12th grade, no diploma",SEX BY AGE BY EDUCATIONAL ATTAINMENT FOR THE POPULATION 18 YEARS AND OVER,"9th to 12th grade, no diploma"
19,Iowa,B15001_022,54235,3282,2009,"Estimate!!Total!!Male!!35 to 44 years!!High school graduate, GED, or alternative",SEX BY AGE BY EDUCATIONAL ATTAINMENT FOR THE POPULATION 18 YEARS AND OVER,"High school graduate, GED, or alternative"
19,Iowa,B15001_023,42889,3098,2009,"Estimate!!Total!!Male!!35 to 44 years!!Some college, no degree",SEX BY AGE BY EDUCATIONAL ATTAINMENT FOR THE POPULATION 18 YEARS AND OVER,"Some college, no degree"
19,Iowa,B15001_024,21066,1846,2009,Estimate!!Total!!Male!!35 to 44 years!!Associate's degree,SEX BY AGE BY EDUCATIONAL ATTAINMENT FOR THE POPULATION 18 YEARS AND OVER,Associate's degree
19,Iowa,B15001_025,38061,2741,2009,Estimate!!Total!!Male!!35 to 44 years!!Bachelor's degree,SEX BY AGE BY EDUCATIONAL ATTAINMENT FOR THE POPULATION 18 YEARS AND OVER,Bachelor's degree
19,Iowa,B15001_026,14477,1887,2009,Estimate!!Total!!Male!!35 to 44 years!!Graduate or professional degree,SEX BY AGE BY EDUCATIONAL ATTAINMENT FOR THE POPULATION 18 YEARS AND OVER,Graduate or professional degree
19,Iowa,B15001_044,154867,1933,2009,Estimate!!Total!!Female!!18 to 24 years,SEX BY AGE BY EDUCATIONAL ATTAINMENT FOR THE POPULATION 18 YEARS AND OVER,18 to 24 years
19,Iowa,B15001_045,2213,796,2009,Estimate!!Total!!Female!!18 to 24 years!!Less than 9th grade,SEX BY AGE BY EDUCATIONAL ATTAINMENT FOR THE POPULATION 18 YEARS AND OVER,Less than 9th grade
19,Iowa,B15001_046,11430,1884,2009,"Estimate!!Total!!Female!!18 to 24 years!!9th to 12th grade, no diploma",SEX BY AGE BY EDUCATIONAL ATTAINMENT FOR THE POPULATION 18 YEARS AND OVER,"9th to 12th grade, no diploma"
19,Iowa,B15001_047,36234,3091,2009,"Estimate!!Total!!Female!!18 to 24 years!!High school graduate, GED, or alternative",SEX BY AGE BY EDUCATIONAL ATTAINMENT FOR THE POPULATION 18 YEARS AND OVER,"High school graduate, GED, or alternative"
19,Iowa,B15001_048,74738,3888,2009,"Estimate!!Total!!Female!!18 to 24 years!!Some college, no degree",SEX BY AGE BY EDUCATIONAL ATTAINMENT FOR THE POPULATION 18 YEARS AND OVER,"Some college, no degree"
19,Iowa,B15001_049,13284,2232,2009,Estimate!!Total!!Female!!18 to 24 years!!Associate's degree,SEX BY AGE BY EDUCATIONAL ATTAINMENT FOR THE POPULATION 18 YEARS AND OVER,Associate's degree
19,Iowa,B15001_050,16025,2006,2009,Estimate!!Total!!Female!!18 to 24 years!!Bachelor's degree,SEX BY AGE BY EDUCATIONAL ATTAINMENT FOR THE POPULATION 18 YEARS AND OVER,Bachelor's degree
19,Iowa,B15001_051,943,459,2009,Estimate!!Total!!Female!!18 to 24 years!!Graduate or professional degree,SEX BY AGE BY EDUCATIONAL ATTAINMENT FOR THE POPULATION 18 YEARS AND OVER,Graduate or professional degree
19,Iowa,B15001_052,184499,2468,2009,Estimate!!Total!!Female!!25 to 34 years,SEX BY AGE BY EDUCATIONAL ATTAINMENT FOR THE POPULATION 18 YEARS AND OVER,25 to 34 years
19,Iowa,B15001_053,4143,1073,2009,Estimate!!Total!!Female!!25 to 34 years!!Less than 9th grade,SEX BY AGE BY EDUCATIONAL ATTAINMENT FOR THE POPULATION 18 YEARS AND OVER,Less than 9th grade
19,Iowa,B15001_054,10013,1711,2009,"Estimate!!Total!!Female!!25 to 34 years!!9th to 12th grade, no diploma",SEX BY AGE BY EDUCATIONAL ATTAINMENT FOR THE POPULATION 18 YEARS AND OVER,"9th to 12th grade, no diploma"
19,Iowa,B15001_055,32953,2431,2009,"Estimate!!Total!!Female!!25 to 34 years!!High school graduate, GED, or alternative",SEX BY AGE BY EDUCATIONAL ATTAINMENT FOR THE POPULATION 18 YEARS AND OVER,"High school graduate, GED, or alternative"
19,Iowa,B15001_056,44634,3152,2009,"Estimate!!Total!!Female!!25 to 34 years!!Some college, no degree",SEX BY AGE BY EDUCATIONAL ATTAINMENT FOR THE POPULATION 18 YEARS AND OVER,"Some college, no degree"
19,Iowa,B15001_057,27230,2125,2009,Estimate!!Total!!Female!!25 to 34 years!!Associate's degree,SEX BY AGE BY EDUCATIONAL ATTAINMENT FOR THE POPULATION 18 YEARS AND OVER,Associate's degree
19,Iowa,B15001_058,50835,2936,2009,Estimate!!Total!!Female!!25 to 34 years!!Bachelor's degree,SEX BY AGE BY EDUCATIONAL ATTAINMENT FOR THE POPULATION 18 YEARS AND OVER,Bachelor's degree
19,Iowa,B15001_059,14691,1847,2009,Estimate!!Total!!Female!!25 to 34 years!!Graduate or professional degree,SEX BY AGE BY EDUCATIONAL ATTAINMENT FOR THE POPULATION 18 YEARS AND OVER,Graduate or professional degree
19,Iowa,B15001_060,182069,1941,2009,Estimate!!Total!!Female!!35 to 44 years,SEX BY AGE BY EDUCATIONAL ATTAINMENT FOR THE POPULATION 18 YEARS AND OVER,35 to 44 years
19,Iowa,B15001_061,3535,826,2009,Estimate!!Total!!Female!!35 to 44 years!!Less than 9th grade,SEX BY AGE BY EDUCATIONAL ATTAINMENT FOR THE POPULATION 18 YEARS AND OVER,Less than 9th grade
19,Iowa,B15001_062,6589,1436,2009,"Estimate!!Total!!Female!!35 to 44 years!!9th to 12th grade, no diploma",SEX BY AGE BY EDUCATIONAL ATTAINMENT FOR THE POPULATION 18 YEARS AND OVER,"9th to 12th grade, no diploma"
19,Iowa,B15001_063,38511,2650,2009,"Estimate!!Total!!Female!!35 to 44 years!!High school graduate, GED, or alternative",SEX BY AGE BY EDUCATIONAL ATTAINMENT FOR THE POPULATION 18 YEARS AND OVER,"High school graduate, GED, or alternative"
19,Iowa,B15001_064,46288,2864,2009,"Estimate!!Total!!Female!!35 to 44 years!!Some college, no degree",SEX BY AGE BY EDUCATIONAL ATTAINMENT FOR THE POPULATION 18 YEARS AND OVER,"Some college, no degree"
19,Iowa,B15001_065,28870,2284,2009,Estimate!!Total!!Female!!35 to 44 years!!Associate's degree,SEX BY AGE BY EDUCATIONAL ATTAINMENT FOR THE POPULATION 18 YEARS AND OVER,Associate's degree
19,Iowa,B15001_066,42050,2509,2009,Estimate!!Total!!Female!!35 to 44 years!!Bachelor's degree,SEX BY AGE BY EDUCATIONAL ATTAINMENT FOR THE POPULATION 18 YEARS AND OVER,Bachelor's degree
19,Iowa,B15001_067,16226,1661,2009,Estimate!!Total!!Female!!35 to 44 years!!Graduate or professional degree,SEX BY AGE BY EDUCATIONAL ATTAINMENT FOR THE POPULATION 18 YEARS AND OVER,Graduate or professional degree
19,Iowa,B15001_003,156576,2702,2010,Estimate!!Total!!Male!!18 to 24 years,NA,18 to 24 years
19,Iowa,B15001_004,2549,755,2010,Estimate!!Total!!Male!!18 to 24 years!!Less than 9th grade,NA,Less than 9th grade
19,Iowa,B15001_005,21191,2505,2010,"Estimate!!Total!!Male!!18 to 24 years!!9th to 12th grade, no diploma",NA,"9th to 12th grade, no diploma"
19,Iowa,B15001_006,42010,3513,2010,"Estimate!!Total!!Male!!18 to 24 years!!High school graduate, GED, or alternative",NA,"High school graduate, GED, or alternative"
19,Iowa,B15001_007,64117,3976,2010,"Estimate!!Total!!Male!!18 to 24 years!!Some college, no degree",NA,"Some college, no degree"
19,Iowa,B15001_008,12332,1766,2010,Estimate!!Total!!Male!!18 to 24 years!!Associate's degree,NA,Associate's degree
19,Iowa,B15001_009,13495,1903,2010,Estimate!!Total!!Male!!18 to 24 years!!Bachelor's degree,NA,Bachelor's degree
19,Iowa,B15001_010,882,564,2010,Estimate!!Total!!Male!!18 to 24 years!!Graduate or professional degree,NA,Graduate or professional degree
19,Iowa,B15001_011,194837,2313,2010,Estimate!!Total!!Male!!25 to 34 years,NA,25 to 34 years
19,Iowa,B15001_012,5769,1208,2010,Estimate!!Total!!Male!!25 to 34 years!!Less than 9th grade,NA,Less than 9th grade
19,Iowa,B15001_013,13406,1894,2010,"Estimate!!Total!!Male!!25 to 34 years!!9th to 12th grade, no diploma",NA,"9th to 12th grade, no diploma"
19,Iowa,B15001_014,51417,2803,2010,"Estimate!!Total!!Male!!25 to 34 years!!High school graduate, GED, or alternative",NA,"High school graduate, GED, or alternative"
19,Iowa,B15001_015,46529,2790,2010,"Estimate!!Total!!Male!!25 to 34 years!!Some college, no degree",NA,"Some college, no degree"
19,Iowa,B15001_016,24154,2095,2010,Estimate!!Total!!Male!!25 to 34 years!!Associate's degree,NA,Associate's degree
19,Iowa,B15001_017,41432,2811,2010,Estimate!!Total!!Male!!25 to 34 years!!Bachelor's degree,NA,Bachelor's degree
19,Iowa,B15001_018,12130,1943,2010,Estimate!!Total!!Male!!25 to 34 years!!Graduate or professional degree,NA,Graduate or professional degree
19,Iowa,B15001_019,185358,1811,2010,Estimate!!Total!!Male!!35 to 44 years,NA,35 to 44 years
19,Iowa,B15001_020,5899,1102,2010,Estimate!!Total!!Male!!35 to 44 years!!Less than 9th grade,NA,Less than 9th grade
19,Iowa,B15001_021,9207,1333,2010,"Estimate!!Total!!Male!!35 to 44 years!!9th to 12th grade, no diploma",NA,"9th to 12th grade, no diploma"
19,Iowa,B15001_022,55966,2840,2010,"Estimate!!Total!!Male!!35 to 44 years!!High school graduate, GED, or alternative",NA,"High school graduate, GED, or alternative"
19,Iowa,B15001_023,41765,2231,2010,"Estimate!!Total!!Male!!35 to 44 years!!Some college, no degree",NA,"Some college, no degree"
19,Iowa,B15001_024,21874,2074,2010,Estimate!!Total!!Male!!35 to 44 years!!Associate's degree,NA,Associate's degree
19,Iowa,B15001_025,35175,2355,2010,Estimate!!Total!!Male!!35 to 44 years!!Bachelor's degree,NA,Bachelor's degree
19,Iowa,B15001_026,15472,1566,2010,Estimate!!Total!!Male!!35 to 44 years!!Graduate or professional degree,NA,Graduate or professional degree
19,Iowa,B15001_044,149848,2152,2010,Estimate!!Total!!Female!!18 to 24 years,NA,18 to 24 years
19,Iowa,B15001_045,1098,505,2010,Estimate!!Total!!Female!!18 to 24 years!!Less than 9th grade,NA,Less than 9th grade
19,Iowa,B15001_046,15251,1973,2010,"Estimate!!Total!!Female!!18 to 24 years!!9th to 12th grade, no diploma",NA,"9th to 12th grade, no diploma"
19,Iowa,B15001_047,32469,2489,2010,"Estimate!!Total!!Female!!18 to 24 years!!High school graduate, GED, or alternative",NA,"High school graduate, GED, or alternative"
19,Iowa,B15001_048,71809,3258,2010,"Estimate!!Total!!Female!!18 to 24 years!!Some college, no degree",NA,"Some college, no degree"
19,Iowa,B15001_049,13593,1867,2010,Estimate!!Total!!Female!!18 to 24 years!!Associate's degree,NA,Associate's degree
19,Iowa,B15001_050,14621,1858,2010,Estimate!!Total!!Female!!18 to 24 years!!Bachelor's degree,NA,Bachelor's degree
19,Iowa,B15001_051,1007,461,2010,Estimate!!Total!!Female!!18 to 24 years!!Graduate or professional degree,NA,Graduate or professional degree
19,Iowa,B15001_052,188185,2358,2010,Estimate!!Total!!Female!!25 to 34 years,NA,25 to 34 years
19,Iowa,B15001_053,3963,984,2010,Estimate!!Total!!Female!!25 to 34 years!!Less than 9th grade,NA,Less than 9th grade
19,Iowa,B15001_054,7924,1418,2010,"Estimate!!Total!!Female!!25 to 34 years!!9th to 12th grade, no diploma",NA,"9th to 12th grade, no diploma"
19,Iowa,B15001_055,33375,2837,2010,"Estimate!!Total!!Female!!25 to 34 years!!High school graduate, GED, or alternative",NA,"High school graduate, GED, or alternative"
19,Iowa,B15001_056,45484,2933,2010,"Estimate!!Total!!Female!!25 to 34 years!!Some college, no degree",NA,"Some college, no degree"
19,Iowa,B15001_057,30621,1850,2010,Estimate!!Total!!Female!!25 to 34 years!!Associate's degree,NA,Associate's degree
19,Iowa,B15001_058,50875,3095,2010,Estimate!!Total!!Female!!25 to 34 years!!Bachelor's degree,NA,Bachelor's degree
19,Iowa,B15001_059,15943,1792,2010,Estimate!!Total!!Female!!25 to 34 years!!Graduate or professional degree,NA,Graduate or professional degree
19,Iowa,B15001_060,180938,1994,2010,Estimate!!Total!!Female!!35 to 44 years,NA,35 to 44 years
19,Iowa,B15001_061,6913,1179,2010,Estimate!!Total!!Female!!35 to 44 years!!Less than 9th grade,NA,Less than 9th grade
19,Iowa,B15001_062,6056,1084,2010,"Estimate!!Total!!Female!!35 to 44 years!!9th to 12th grade, no diploma",NA,"9th to 12th grade, no diploma"
19,Iowa,B15001_063,37846,2712,2010,"Estimate!!Total!!Female!!35 to 44 years!!High school graduate, GED, or alternative",NA,"High school graduate, GED, or alternative"
19,Iowa,B15001_064,45616,2573,2010,"Estimate!!Total!!Female!!35 to 44 years!!Some college, no degree",NA,"Some college, no degree"
19,Iowa,B15001_065,25763,1996,2010,Estimate!!Total!!Female!!35 to 44 years!!Associate's degree,NA,Associate's degree
19,Iowa,B15001_066,41669,2644,2010,Estimate!!Total!!Female!!35 to 44 years!!Bachelor's degree,NA,Bachelor's degree
19,Iowa,B15001_067,17075,1545,2010,Estimate!!Total!!Female!!35 to 44 years!!Graduate or professional degree,NA,Graduate or professional degree
19,Iowa,B15001_003,158683,2127,2011,Estimate!!Total!!Male!!18 to 24 years,NA,18 to 24 years
19,Iowa,B15001_004,2386,664,2011,Estimate!!Total!!Male!!18 to 24 years!!Less than 9th grade,NA,Less than 9th grade
19,Iowa,B15001_005,20324,2059,2011,"Estimate!!Total!!Male!!18 to 24 years!!9th to 12th grade, no diploma",NA,"9th to 12th grade, no diploma"
19,Iowa,B15001_006,44162,2393,2011,"Estimate!!Total!!Male!!18 to 24 years!!High school graduate, GED, or alternative",NA,"High school graduate, GED, or alternative"
19,Iowa,B15001_007,67021,3312,2011,"Estimate!!Total!!Male!!18 to 24 years!!Some college, no degree",NA,"Some college, no degree"
19,Iowa,B15001_008,11247,1726,2011,Estimate!!Total!!Male!!18 to 24 years!!Associate's degree,NA,Associate's degree
19,Iowa,B15001_009,12972,1913,2011,Estimate!!Total!!Male!!18 to 24 years!!Bachelor's degree,NA,Bachelor's degree
19,Iowa,B15001_010,571,391,2011,Estimate!!Total!!Male!!18 to 24 years!!Graduate or professional degree,NA,Graduate or professional degree
19,Iowa,B15001_011,196568,2338,2011,Estimate!!Total!!Male!!25 to 34 years,NA,25 to 34 years
19,Iowa,B15001_012,4419,1060,2011,Estimate!!Total!!Male!!25 to 34 years!!Less than 9th grade,NA,Less than 9th grade
19,Iowa,B15001_013,11098,1292,2011,"Estimate!!Total!!Male!!25 to 34 years!!9th to 12th grade, no diploma",NA,"9th to 12th grade, no diploma"
19,Iowa,B15001_014,51896,3313,2011,"Estimate!!Total!!Male!!25 to 34 years!!High school graduate, GED, or alternative",NA,"High school graduate, GED, or alternative"
19,Iowa,B15001_015,44044,3156,2011,"Estimate!!Total!!Male!!25 to 34 years!!Some college, no degree",NA,"Some college, no degree"
19,Iowa,B15001_016,28023,2554,2011,Estimate!!Total!!Male!!25 to 34 years!!Associate's degree,NA,Associate's degree
19,Iowa,B15001_017,45252,3197,2011,Estimate!!Total!!Male!!25 to 34 years!!Bachelor's degree,NA,Bachelor's degree
19,Iowa,B15001_018,11836,1803,2011,Estimate!!Total!!Male!!25 to 34 years!!Graduate or professional degree,NA,Graduate or professional degree
19,Iowa,B15001_019,182400,2115,2011,Estimate!!Total!!Male!!35 to 44 years,NA,35 to 44 years
19,Iowa,B15001_020,4718,969,2011,Estimate!!Total!!Male!!35 to 44 years!!Less than 9th grade,NA,Less than 9th grade
19,Iowa,B15001_021,9971,1400,2011,"Estimate!!Total!!Male!!35 to 44 years!!9th to 12th grade, no diploma",NA,"9th to 12th grade, no diploma"
19,Iowa,B15001_022,56248,3236,2011,"Estimate!!Total!!Male!!35 to 44 years!!High school graduate, GED, or alternative",NA,"High school graduate, GED, or alternative"
19,Iowa,B15001_023,42403,2974,2011,"Estimate!!Total!!Male!!35 to 44 years!!Some college, no degree",NA,"Some college, no degree"
19,Iowa,B15001_024,20492,2116,2011,Estimate!!Total!!Male!!35 to 44 years!!Associate's degree,NA,Associate's degree
19,Iowa,B15001_025,32863,2663,2011,Estimate!!Total!!Male!!35 to 44 years!!Bachelor's degree,NA,Bachelor's degree
19,Iowa,B15001_026,15705,1640,2011,Estimate!!Total!!Male!!35 to 44 years!!Graduate or professional degree,NA,Graduate or professional degree
19,Iowa,B15001_044,152569,1991,2011,Estimate!!Total!!Female!!18 to 24 years,NA,18 to 24 years
19,Iowa,B15001_045,1482,521,2011,Estimate!!Total!!Female!!18 to 24 years!!Less than 9th grade,NA,Less than 9th grade
19,Iowa,B15001_046,13838,1577,2011,"Estimate!!Total!!Female!!18 to 24 years!!9th to 12th grade, no diploma",NA,"9th to 12th grade, no diploma"
19,Iowa,B15001_047,34934,2722,2011,"Estimate!!Total!!Female!!18 to 24 years!!High school graduate, GED, or alternative",NA,"High school graduate, GED, or alternative"
19,Iowa,B15001_048,72317,3536,2011,"Estimate!!Total!!Female!!18 to 24 years!!Some college, no degree",NA,"Some college, no degree"
19,Iowa,B15001_049,12584,1731,2011,Estimate!!Total!!Female!!18 to 24 years!!Associate's degree,NA,Associate's degree
19,Iowa,B15001_050,16189,2110,2011,Estimate!!Total!!Female!!18 to 24 years!!Bachelor's degree,NA,Bachelor's degree
19,Iowa,B15001_051,1225,478,2011,Estimate!!Total!!Female!!18 to 24 years!!Graduate or professional degree,NA,Graduate or professional degree
19,Iowa,B15001_052,190262,2221,2011,Estimate!!Total!!Female!!25 to 34 years,NA,25 to 34 years
19,Iowa,B15001_053,3664,1044,2011,Estimate!!Total!!Female!!25 to 34 years!!Less than 9th grade,NA,Less than 9th grade
19,Iowa,B15001_054,8815,1534,2011,"Estimate!!Total!!Female!!25 to 34 years!!9th to 12th grade, no diploma",NA,"9th to 12th grade, no diploma"
19,Iowa,B15001_055,32051,2699,2011,"Estimate!!Total!!Female!!25 to 34 years!!High school graduate, GED, or alternative",NA,"High school graduate, GED, or alternative"
19,Iowa,B15001_056,45016,2891,2011,"Estimate!!Total!!Female!!25 to 34 years!!Some college, no degree",NA,"Some college, no degree"
19,Iowa,B15001_057,28202,2397,2011,Estimate!!Total!!Female!!25 to 34 years!!Associate's degree,NA,Associate's degree
19,Iowa,B15001_058,53124,2938,2011,Estimate!!Total!!Female!!25 to 34 years!!Bachelor's degree,NA,Bachelor's degree
19,Iowa,B15001_059,19390,1759,2011,Estimate!!Total!!Female!!25 to 34 years!!Graduate or professional degree,NA,Graduate or professional degree
19,Iowa,B15001_060,179160,1805,2011,Estimate!!Total!!Female!!35 to 44 years,NA,35 to 44 years
19,Iowa,B15001_061,5342,1015,2011,Estimate!!Total!!Female!!35 to 44 years!!Less than 9th grade,NA,Less than 9th grade
19,Iowa,B15001_062,6508,1305,2011,"Estimate!!Total!!Female!!35 to 44 years!!9th to 12th grade, no diploma",NA,"9th to 12th grade, no diploma"
19,Iowa,B15001_063,38443,2318,2011,"Estimate!!Total!!Female!!35 to 44 years!!High school graduate, GED, or alternative",NA,"High school graduate, GED, or alternative"
19,Iowa,B15001_064,41101,3006,2011,"Estimate!!Total!!Female!!35 to 44 years!!Some college, no degree",NA,"Some college, no degree"
19,Iowa,B15001_065,27286,2051,2011,Estimate!!Total!!Female!!35 to 44 years!!Associate's degree,NA,Associate's degree
19,Iowa,B15001_066,41459,2872,2011,Estimate!!Total!!Female!!35 to 44 years!!Bachelor's degree,NA,Bachelor's degree
19,Iowa,B15001_067,19021,1809,2011,Estimate!!Total!!Female!!35 to 44 years!!Graduate or professional degree,NA,Graduate or professional degree
19,Iowa,B15001_003,161247,1673,2012,Estimate!!Total!!Male!!18 to 24 years,SEX BY AGE BY EDUCATIONAL ATTAINMENT FOR THE POPULATION 18 YEARS AND OVER,18 to 24 years
19,Iowa,B15001_004,2361,977,2012,Estimate!!Total!!Male!!18 to 24 years!!Less than 9th grade,SEX BY AGE BY EDUCATIONAL ATTAINMENT FOR THE POPULATION 18 YEARS AND OVER,Less than 9th grade
19,Iowa,B15001_005,17169,1752,2012,"Estimate!!Total!!Male!!18 to 24 years!!9th to 12th grade, no diploma",SEX BY AGE BY EDUCATIONAL ATTAINMENT FOR THE POPULATION 18 YEARS AND OVER,"9th to 12th grade, no diploma"
19,Iowa,B15001_006,48913,2778,2012,"Estimate!!Total!!Male!!18 to 24 years!!High school graduate, GED, or alternative",SEX BY AGE BY EDUCATIONAL ATTAINMENT FOR THE POPULATION 18 YEARS AND OVER,"High school graduate, GED, or alternative"
19,Iowa,B15001_007,66074,2834,2012,"Estimate!!Total!!Male!!18 to 24 years!!Some college, no degree",SEX BY AGE BY EDUCATIONAL ATTAINMENT FOR THE POPULATION 18 YEARS AND OVER,"Some college, no degree"
19,Iowa,B15001_008,13032,1979,2012,Estimate!!Total!!Male!!18 to 24 years!!Associate's degree,SEX BY AGE BY EDUCATIONAL ATTAINMENT FOR THE POPULATION 18 YEARS AND OVER,Associate's degree
19,Iowa,B15001_009,13056,2069,2012,Estimate!!Total!!Male!!18 to 24 years!!Bachelor's degree,SEX BY AGE BY EDUCATIONAL ATTAINMENT FOR THE POPULATION 18 YEARS AND OVER,Bachelor's degree
19,Iowa,B15001_010,642,364,2012,Estimate!!Total!!Male!!18 to 24 years!!Graduate or professional degree,SEX BY AGE BY EDUCATIONAL ATTAINMENT FOR THE POPULATION 18 YEARS AND OVER,Graduate or professional degree
19,Iowa,B15001_011,198168,2278,2012,Estimate!!Total!!Male!!25 to 34 years,SEX BY AGE BY EDUCATIONAL ATTAINMENT FOR THE POPULATION 18 YEARS AND OVER,25 to 34 years
19,Iowa,B15001_012,5197,1105,2012,Estimate!!Total!!Male!!25 to 34 years!!Less than 9th grade,SEX BY AGE BY EDUCATIONAL ATTAINMENT FOR THE POPULATION 18 YEARS AND OVER,Less than 9th grade
19,Iowa,B15001_013,11168,1418,2012,"Estimate!!Total!!Male!!25 to 34 years!!9th to 12th grade, no diploma",SEX BY AGE BY EDUCATIONAL ATTAINMENT FOR THE POPULATION 18 YEARS AND OVER,"9th to 12th grade, no diploma"
19,Iowa,B15001_014,49543,2777,2012,"Estimate!!Total!!Male!!25 to 34 years!!High school graduate, GED, or alternative",SEX BY AGE BY EDUCATIONAL ATTAINMENT FOR THE POPULATION 18 YEARS AND OVER,"High school graduate, GED, or alternative"
19,Iowa,B15001_015,46687,2885,2012,"Estimate!!Total!!Male!!25 to 34 years!!Some college, no degree",SEX BY AGE BY EDUCATIONAL ATTAINMENT FOR THE POPULATION 18 YEARS AND OVER,"Some college, no degree"
19,Iowa,B15001_016,27997,2361,2012,Estimate!!Total!!Male!!25 to 34 years!!Associate's degree,SEX BY AGE BY EDUCATIONAL ATTAINMENT FOR THE POPULATION 18 YEARS AND OVER,Associate's degree
19,Iowa,B15001_017,43810,2702,2012,Estimate!!Total!!Male!!25 to 34 years!!Bachelor's degree,SEX BY AGE BY EDUCATIONAL ATTAINMENT FOR THE POPULATION 18 YEARS AND OVER,Bachelor's degree
19,Iowa,B15001_018,13766,1816,2012,Estimate!!Total!!Male!!25 to 34 years!!Graduate or professional degree,SEX BY AGE BY EDUCATIONAL ATTAINMENT FOR THE POPULATION 18 YEARS AND OVER,Graduate or professional degree
19,Iowa,B15001_019,182080,1820,2012,Estimate!!Total!!Male!!35 to 44 years,SEX BY AGE BY EDUCATIONAL ATTAINMENT FOR THE POPULATION 18 YEARS AND OVER,35 to 44 years
