GEOID,NAME,variable,estimate,moe,year,label,concept,func_label
19,Iowa,B09002_012,3241,918,2015,"Estimate!!Total!!In other families!!Male householder, no wife present!!5 years",OWN CHILDREN UNDER 18 YEARS BY FAMILY TYPE AND AGE,5 years
19,Iowa,B09002_016,17468,2237,2015,"Estimate!!Total!!In other families!!Female householder, no husband present!!Under 3 years",OWN CHILDREN UNDER 18 YEARS BY FAMILY TYPE AND AGE,Under 3 years
19,Iowa,B09002_017,13374,1837,2015,"Estimate!!Total!!In other families!!Female householder, no husband present!!3 and 4 years",OWN CHILDREN UNDER 18 YEARS BY FAMILY TYPE AND AGE,3 and 4 years
19,Iowa,B09002_018,6563,1170,2015,"Estimate!!Total!!In other families!!Female householder, no husband present!!5 years",OWN CHILDREN UNDER 18 YEARS BY FAMILY TYPE AND AGE,5 years
19,Iowa,B09002_003,76688,3269,2016,Estimate!!Total!!In married-couple families!!Under 3 years,OWN CHILDREN UNDER 18 YEARS BY FAMILY TYPE AND AGE,Under 3 years
19,Iowa,B09002_004,53321,2649,2016,Estimate!!Total!!In married-couple families!!3 and 4 years,OWN CHILDREN UNDER 18 YEARS BY FAMILY TYPE AND AGE,3 and 4 years
19,Iowa,B09002_005,26347,2305,2016,Estimate!!Total!!In married-couple families!!5 years,OWN CHILDREN UNDER 18 YEARS BY FAMILY TYPE AND AGE,5 years
19,Iowa,B09002_010,8278,1537,2016,"Estimate!!Total!!In other families!!Male householder, no wife present!!Under 3 years",OWN CHILDREN UNDER 18 YEARS BY FAMILY TYPE AND AGE,Under 3 years
19,Iowa,B09002_011,6171,1542,2016,"Estimate!!Total!!In other families!!Male householder, no wife present!!3 and 4 years",OWN CHILDREN UNDER 18 YEARS BY FAMILY TYPE AND AGE,3 and 4 years
19,Iowa,B09002_012,2548,645,2016,"Estimate!!Total!!In other families!!Male householder, no wife present!!5 years",OWN CHILDREN UNDER 18 YEARS BY FAMILY TYPE AND AGE,5 years
19,Iowa,B09002_016,23193,2571,2016,"Estimate!!Total!!In other families!!Female householder, no husband present!!Under 3 years",OWN CHILDREN UNDER 18 YEARS BY FAMILY TYPE AND AGE,Under 3 years
19,Iowa,B09002_017,13482,1791,2016,"Estimate!!Total!!In other families!!Female householder, no husband present!!3 and 4 years",OWN CHILDREN UNDER 18 YEARS BY FAMILY TYPE AND AGE,3 and 4 years
19,Iowa,B09002_018,7709,1366,2016,"Estimate!!Total!!In other families!!Female householder, no husband present!!5 years",OWN CHILDREN UNDER 18 YEARS BY FAMILY TYPE AND AGE,5 years
19,Iowa,B09002_003,82123,3780,2017,Estimate!!Total!!In married-couple families!!Under 3 years,OWN CHILDREN UNDER 18 YEARS BY FAMILY TYPE AND AGE,Under 3 years
19,Iowa,B09002_004,53979,2964,2017,Estimate!!Total!!In married-couple families!!3 and 4 years,OWN CHILDREN UNDER 18 YEARS BY FAMILY TYPE AND AGE,3 and 4 years
19,Iowa,B09002_005,27698,2452,2017,Estimate!!Total!!In married-couple families!!5 years,OWN CHILDREN UNDER 18 YEARS BY FAMILY TYPE AND AGE,5 years
19,Iowa,B09002_010,9161,1385,2017,"Estimate!!Total!!In other families!!Male householder, no wife present!!Under 3 years",OWN CHILDREN UNDER 18 YEARS BY FAMILY TYPE AND AGE,Under 3 years
19,Iowa,B09002_011,5499,1177,2017,"Estimate!!Total!!In other families!!Male householder, no wife present!!3 and 4 years",OWN CHILDREN UNDER 18 YEARS BY FAMILY TYPE AND AGE,3 and 4 years
19,Iowa,B09002_012,2863,864,2017,"Estimate!!Total!!In other families!!Male householder, no wife present!!5 years",OWN CHILDREN UNDER 18 YEARS BY FAMILY TYPE AND AGE,5 years
19,Iowa,B09002_016,18787,2275,2017,"Estimate!!Total!!In other families!!Female householder, no husband present!!Under 3 years",OWN CHILDREN UNDER 18 YEARS BY FAMILY TYPE AND AGE,Under 3 years
19,Iowa,B09002_017,12977,2008,2017,"Estimate!!Total!!In other families!!Female householder, no husband present!!3 and 4 years",OWN CHILDREN UNDER 18 YEARS BY FAMILY TYPE AND AGE,3 and 4 years
19,Iowa,B09002_018,6900,1357,2017,"Estimate!!Total!!In other families!!Female householder, no husband present!!5 years",OWN CHILDREN UNDER 18 YEARS BY FAMILY TYPE AND AGE,5 years
19,Iowa,B09002_003,78591,2885,2018,Estimate!!Total!!In married-couple families!!Under 3 years,OWN CHILDREN UNDER 18 YEARS BY FAMILY TYPE AND AGE,Under 3 years
19,Iowa,B09002_004,53495,3393,2018,Estimate!!Total!!In married-couple families!!3 and 4 years,OWN CHILDREN UNDER 18 YEARS BY FAMILY TYPE AND AGE,3 and 4 years
19,Iowa,B09002_005,26528,2318,2018,Estimate!!Total!!In married-couple families!!5 years,OWN CHILDREN UNDER 18 YEARS BY FAMILY TYPE AND AGE,5 years
19,Iowa,B09002_010,10592,1615,2018,"Estimate!!Total!!In other families!!Male householder, no wife present!!Under 3 years",OWN CHILDREN UNDER 18 YEARS BY FAMILY TYPE AND AGE,Under 3 years
19,Iowa,B09002_011,6741,1445,2018,"Estimate!!Total!!In other families!!Male householder, no wife present!!3 and 4 years",OWN CHILDREN UNDER 18 YEARS BY FAMILY TYPE AND AGE,3 and 4 years
19,Iowa,B09002_012,3254,974,2018,"Estimate!!Total!!In other families!!Male householder, no wife present!!5 years",OWN CHILDREN UNDER 18 YEARS BY FAMILY TYPE AND AGE,5 years
19,Iowa,B09002_016,18305,2023,2018,"Estimate!!Total!!In other families!!Female householder, no husband present!!Under 3 years",OWN CHILDREN UNDER 18 YEARS BY FAMILY TYPE AND AGE,Under 3 years
19,Iowa,B09002_017,14445,2526,2018,"Estimate!!Total!!In other families!!Female householder, no husband present!!3 and 4 years",OWN CHILDREN UNDER 18 YEARS BY FAMILY TYPE AND AGE,3 and 4 years
19,Iowa,B09002_018,6734,1262,2018,"Estimate!!Total!!In other families!!Female householder, no husband present!!5 years",OWN CHILDREN UNDER 18 YEARS BY FAMILY TYPE AND AGE,5 years
19,Iowa,B09002_003,74895,3648,2019,Estimate!!Total:!!In married-couple families:!!Under 3 years,OWN CHILDREN UNDER 18 YEARS BY FAMILY TYPE AND AGE,Under 3 years
19,Iowa,B09002_004,56294,2743,2019,Estimate!!Total:!!In married-couple families:!!3 and 4 years,OWN CHILDREN UNDER 18 YEARS BY FAMILY TYPE AND AGE,3 and 4 years
19,Iowa,B09002_005,28882,2097,2019,Estimate!!Total:!!In married-couple families:!!5 years,OWN CHILDREN UNDER 18 YEARS BY FAMILY TYPE AND AGE,5 years
19,Iowa,B09002_010,7283,1584,2019,"Estimate!!Total:!!In other families:!!Male householder, no spouse present:!!Under 3 years",OWN CHILDREN UNDER 18 YEARS BY FAMILY TYPE AND AGE,Under 3 years
19,Iowa,B09002_011,5414,1413,2019,"Estimate!!Total:!!In other families:!!Male householder, no spouse present:!!3 and 4 years",OWN CHILDREN UNDER 18 YEARS BY FAMILY TYPE AND AGE,3 and 4 years
19,Iowa,B09002_012,2257,803,2019,"Estimate!!Total:!!In other families:!!Male householder, no spouse present:!!5 years",OWN CHILDREN UNDER 18 YEARS BY FAMILY TYPE AND AGE,5 years
19,Iowa,B09002_016,17219,2466,2019,"Estimate!!Total:!!In other families:!!Female householder, no spouse present:!!Under 3 years",OWN CHILDREN UNDER 18 YEARS BY FAMILY TYPE AND AGE,Under 3 years
19,Iowa,B09002_017,14089,2189,2019,"Estimate!!Total:!!In other families:!!Female householder, no spouse present:!!3 and 4 years",OWN CHILDREN UNDER 18 YEARS BY FAMILY TYPE AND AGE,3 and 4 years
19,Iowa,B09002_018,7407,1500,2019,"Estimate!!Total:!!In other families:!!Female householder, no spouse present:!!5 years",OWN CHILDREN UNDER 18 YEARS BY FAMILY TYPE AND AGE,5 years
