GEOID,NAME,variable,estimate,moe,year,label,concept,func_label
19,Iowa,B17020_010,2718049,11516,2017,Estimate!!Total!!Income in the past 12 months at or above poverty level,POVERTY STATUS IN THE PAST 12 MONTHS BY AGE,Income in the past 12 months at or above poverty level
19,Iowa,B17020_011,198319,4030,2017,Estimate!!Total!!Income in the past 12 months at or above poverty level!!Under 6 years,POVERTY STATUS IN THE PAST 12 MONTHS BY AGE,Under 6 years
19,Iowa,B17020_001,3055939,1516,2018,Estimate!!Total,POVERTY STATUS IN THE PAST 12 MONTHS BY AGE,Total
19,Iowa,B17020_002,343504,13910,2018,Estimate!!Total!!Income in the past 12 months below poverty level,POVERTY STATUS IN THE PAST 12 MONTHS BY AGE,Income in the past 12 months below poverty level
19,Iowa,B17020_003,34687,3573,2018,Estimate!!Total!!Income in the past 12 months below poverty level!!Under 6 years,POVERTY STATUS IN THE PAST 12 MONTHS BY AGE,Under 6 years
19,Iowa,B17020_010,2712435,13890,2018,Estimate!!Total!!Income in the past 12 months at or above poverty level,POVERTY STATUS IN THE PAST 12 MONTHS BY AGE,Income in the past 12 months at or above poverty level
19,Iowa,B17020_011,199852,3886,2018,Estimate!!Total!!Income in the past 12 months at or above poverty level!!Under 6 years,POVERTY STATUS IN THE PAST 12 MONTHS BY AGE,Under 6 years
19,Iowa,B17020_001,3058938,2317,2019,Estimate!!Total:,POVERTY STATUS IN THE PAST 12 MONTHS BY AGE,Total:
19,Iowa,B17020_002,341613,16006,2019,Estimate!!Total:!!Income in the past 12 months below poverty level:,POVERTY STATUS IN THE PAST 12 MONTHS BY AGE,Income in the past 12 months below poverty level:
19,Iowa,B17020_003,34616,3881,2019,Estimate!!Total:!!Income in the past 12 months below poverty level:!!Under 6 years,POVERTY STATUS IN THE PAST 12 MONTHS BY AGE,Under 6 years
19,Iowa,B17020_010,2717325,15727,2019,Estimate!!Total:!!Income in the past 12 months at or above poverty level:,POVERTY STATUS IN THE PAST 12 MONTHS BY AGE,Income in the past 12 months at or above poverty level:
19,Iowa,B17020_011,195310,4112,2019,Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Under 6 years,POVERTY STATUS IN THE PAST 12 MONTHS BY AGE,Under 6 years
